Latitude,Longitude,Rainfall (mm),Temperature (°C),Humidity (%),River Discharge (m³/s),Water Level (m),Elevation (m),Population Density,Infrastructure,Historical Floods
-1.6453961416246643,-0.8989451614172078,0.8928123203895629,-0.4058037844409626,-0.5479537256690848,-1.6753663312058975,0.19938702167610575,-0.6348533320796809,-1.2533213471380138,-0.9990004995003746,0.9917837522151423
0.5494464830504675,-0.7715287760273706,1.073844749083652,0.628908843746973,0.672678437143949,0.9391801278177948,1.4822475680622431,-1.0976872119391943,-1.4204370471324579,-0.9990004995003746,0.9917837522151423
0.6338466445497749,-0.79033567231975,0.5440911062363918,1.6539238256811029,-1.5214958696427132,0.3038038511681364,0.5301700971251406,1.2141113200591493,1.2599112251138502,1.0010005005003753,-1.0082843137594326
-0.9609981326927557,-0.4209617591060685,0.8626710433647898,0.25605500520519686,0.6527987700926514,-1.5113702160556446,1.5277304988635785,-0.7299204952635671,0.9852378283740388,-0.9990004995003746,-1.0082843137594326
-0.5845294255487103,-0.09357065959344588,-0.02182784806994488,-1.4637518828824747,1.2660781844001427,-0.5820274022763373,-1.5009665752661896,-1.521912850875841,-0.3890259124259773,1.0010005005003753,0.9917837522151423
1.0166487075343498,-1.3402198123131728,1.4063539241393213,-1.4948513358272892,-1.3527123006583088,-1.478125940343309,-1.675543776482935,0.9643418423454869,1.1959511157236473,1.0010005005003753,-1.0082843137594326
0.16982932950590854,1.6948965830953309,0.04810294015310587,1.323066208329218,1.6378308891064899,-0.0733391058716654,-1.1822406768164826,0.4153566022630456,0.7339216808323114,1.0010005005003753,0.9917837522151423
-0.9905757719588614,1.3389523739114537,-0.06875800660082748,1.0492222797233435,1.072025261180984,-1.124909999191751,0.5857320035375047,0.9703092944433129,1.1273525742709916,-0.9990004995003746,0.9917837522151423
0.7401554405599339,0.1804146954003229,-0.9965100911311744,-0.050169630921949156,0.18158317447596234,0.632931672679822,0.261424392547778,1.1152693798534605,1.1015961463291335,1.0010005005003753,-1.0082843137594326
-0.8719517786685969,-1.702574415842689,1.6226684838107865,0.8648126335195827,1.388986629866312,1.6994668995194004,0.02319535835768682,-0.27922618659873955,0.5299164697085137,-0.9990004995003746,-1.0082843137594326
0.5701759301889097,0.25904001604234367,0.43702596263105087,-1.1651147049949273,-0.07708677920296524,1.5169757817245062,0.6449152120978467,-1.3809172203520943,-1.3934728994751815,-0.9990004995003746,-1.0082843137594326
0.03303377012029695,-0.5633313989931825,0.39650517843603866,0.5349169817318761,0.754046078986759,0.12295641154616259,0.39505772085640367,-0.5318363095134229,-1.7010178260017523,1.0010005005003753,0.9917837522151423
0.2700523455227304,0.798573971799772,-0.3089448250077858,-1.2820941922102593,-1.0173227114913068,-0.4298774336632568,-1.5961134828564312,-0.4960307439871751,-0.14205546966097032,1.0010005005003753,-1.0082843137594326
-1.4672532528251891,0.8477083012035399,1.2884280000433102,-0.9094167131019076,-0.21228735897771495,0.7286984453586739,1.5831740109216532,1.5484367430602615,0.9164139875263481,-0.9990004995003746,-1.0082843137594326
-0.1974294808616763,-1.0704508668251493,0.6456231715620994,1.2013875892890349,1.2176946692895012,0.1001513480137521,0.7340394120277305,0.3141867365950697,1.2015415422299691,1.0010005005003753,-1.0082843137594326
-0.9414808108572955,1.3622426720103313,-0.061499067839380174,1.4054673804191853,0.9529109927034807,1.582336078443541,0.4919214445544657,1.5889628612707756,1.5757651216618607,-0.9990004995003746,-1.0082843137594326
1.017986996584569,-0.5802553831986353,-1.1230460729479974,1.6812845440547843,0.6372723461532003,1.1283241768066248,0.6176799624511176,-0.3037214261391154,1.5125291143210073,-0.9990004995003746,0.9917837522151423
1.328247333889002,1.288313186454954,-0.20367993068854948,-1.529263627441825,-0.6525062148551515,0.7879305127645757,1.2429931996023194,-1.592117250878838,-0.6056353955832782,1.0010005005003753,0.9917837522151423
-1.0872402033005792,1.6667114184920138,1.430979843090289,1.4512361634682,-0.6714350196334193,0.956678634209513,-0.5946722333638012,-0.4564523714615587,1.6580752397434184,-0.9990004995003746,0.9917837522151423
-0.5910713021201017,1.528241576939848,-1.317871958499504,0.3832737392138606,1.2210074252823486,0.6941338073517229,0.4740190361143798,1.249995022040915,-1.266911092201519,1.0010005005003753,-1.0082843137594326
0.4234920429472716,-1.3950932683738744,1.6121600968904333,-1.2768309182977575,0.9123000792186738,-0.7586302873764009,1.5884506458328114,1.0433874390849525,0.14139714794637448,1.0010005005003753,-1.0082843137594326
-0.6511156627410171,0.5531303258793339,0.27560771148648167,-1.245903769778892,-0.7388052910701706,-0.3897426169814957,1.693933936753256,0.6428960715028064,0.5496308499522699,-0.9990004995003746,-1.0082843137594326
-0.8907271911932877,-0.6329042497628178,0.711203298870037,0.379989013696851,-0.17859244199454177,-0.03265438480220693,-1.309587512607415,-1.596238292597056,1.0148251614606765,-0.9990004995003746,0.9917837522151423
0.08303787570301056,-0.04980496746720629,-1.46853478905444,0.6592832398845944,0.01941349030745423,1.4571967180203804,0.337951377893529,1.1229662309997712,-0.9629406785191446,-0.9990004995003746,-1.0082843137594326
0.5936288876794046,0.3783790644654359,-0.8786053439419921,0.634563150576488,0.5228804021484009,1.660192114060027,-0.6724016797936223,-1.1613139458687112,-0.282809871991213,-0.9990004995003746,-1.0082843137594326
-1.1754600286112538,-0.3983392067559623,0.8421315300121316,0.0709349419026108,0.576214759464085,0.8483905347024436,-1.3337550018605566,0.4791040730115087,1.082687070651628,-0.9990004995003746,0.9917837522151423
-0.5739250910785236,0.1998066327293368,-1.6213225177842223,-0.5724949040263372,1.2898201506456526,1.1499442907548287,1.4203744483256002,-1.369956547003729,-1.0706979700115942,1.0010005005003753,0.9917837522151423
0.21644364370908623,1.599649449528255,0.3748435753923648,-0.9400601372724136,-1.6108671363350797,0.21063684971227545,1.0979929418652075,-1.6267739352467887,1.7010334739103645,-0.9990004995003746,-1.0082843137594326
-0.4046181219573975,-0.9266678881143994,0.24202245878082634,1.4739728608619802,-0.518705474065886,-0.3569043591261179,0.9908149721041472,-0.24172378355631113,-0.8789216723662896,-0.9990004995003746,-1.0082843137594326
0.7386778233240063,1.0872711391020042,0.776668935305958,0.5294516160533163,0.5445799644311696,0.2059063950693504,0.11776453751677182,0.9217058946027984,1.1201162380395586,1.0010005005003753,0.9917837522151423
0.2983325318209773,0.9611505140903429,-0.7363303710110644,-0.6286154995462485,1.2473542085742162,-1.2227906543231521,0.600436919740417,-0.9560631949157721,-0.19843781260630342,-0.9990004995003746,-1.0082843137594326
0.6110452115096197,0.2861747235856437,-0.32113013756686276,0.8499881959808173,0.15775270390478652,-1.215836570161094,-0.7150215921952507,-1.604050096965214,0.6005129739772864,1.0010005005003753,0.9917837522151423
1.1145159281407155,0.3480133619343453,-0.17120568304923292,0.44378401735546746,-1.017811678328077,0.18629418072712592,-1.0218051561501886,0.3934005108421646,0.9791513970054212,1.0010005005003753,-1.0082843137594326
-0.35808104952996717,0.09264364416710517,1.5734254861864323,-0.2837313560229745,0.4354682429462439,-1.2578539389234205,1.5645048263235506,-1.2521532694434572,-1.7343524811378892,1.0010005005003753,-1.0082843137594326
-0.7652368847630591,-1.2971162653402104,0.5016003741384684,0.32992866129585224,-0.7504975211420191,1.1293196373807912,1.569613421725113,1.683452111891531,-1.2769313841759309,1.0010005005003753,-1.0082843137594326
1.438638303068116,-1.0186873832702183,1.0686273747874968,-1.522913940313518,0.4042239650307656,1.6304694131149775,-0.5351845849010669,-0.215452802913195,1.6692529854400482,1.0010005005003753,0.9917837522151423
-1.5907219772375163,1.24348275119555,0.20539783967587957,0.82876122054831,0.9929657208031294,-0.1452598591089599,-0.3800352756515057,-1.0326272584294554,-1.2509414682415072,-0.9990004995003746,0.9917837522151423
0.8327051439339455,0.7963481707163832,1.0171521720882688,-0.8790829098906774,-0.03824850947041479,0.07718023888228408,-0.41800134326483873,-0.11961442241475317,1.3477568741785335,1.0010005005003753,-1.0082843137594326
-0.08965265543682367,0.8790610675309404,0.5359373624046984,0.2552064633550567,0.8670608304742455,0.7622170692593458,0.0901704126428831,1.4135611165735036,-1.191289376079974,-0.9990004995003746,0.9917837522151423
0.6125223341650443,-1.193346202405741,-0.42168994426669987,0.2065745171529512,1.4295939426200495,-0.31900578144433805,-0.11541080214876757,-0.5961161918566451,1.1964958550458165,-0.9990004995003746,-1.0082843137594326
-1.7210820591280525,-0.3831358628421847,0.03969292012606483,-1.3700421357328116,0.30250840877743623,-0.8805407649617918,0.3965801028245827,0.6700542304409663,-0.5458260168468729,-0.9990004995003746,-1.0082843137594326
0.3680904953234297,1.3279947366423788,-0.11162890148007536,0.013799171304473733,1.0970996327433251,-0.9686110302933322,1.5056294663309397,0.47476958840126754,-0.9142539871662302,-0.9990004995003746,-1.0082843137594326
-0.16722007781943188,1.1044535644316247,0.9676336243801806,1.0508055765271667,1.1506557200124248,-1.0978246085523131,0.805718011375141,-1.5555129652548672,-0.41370970092090736,1.0010005005003753,0.9917837522151423
0.6712308969923881,1.264493927094008,0.5114207522672012,-1.3075896399586893,-1.6653922364747156,0.03327583069434144,-1.0488048622729413,1.7450889218967247,0.32030406927754557,-0.9990004995003746,-1.0082843137594326
0.9133647392219584,-0.5545922504029137,0.4184156137985718,0.46162062546538385,-0.9640592762268246,-0.16759149862541017,1.6593671058785726,1.0278531321711575,0.714360232581409,1.0010005005003753,-1.0082843137594326
-1.012526757965553,0.5045805241187143,-1.674264847186337,1.1708412297105297,0.15940809403846912,-0.9666207868230521,0.17056476085486588,0.6247634601802772,0.2593578059088858,-0.9990004995003746,-1.0082843137594326
-0.00538411273235699,-0.7409195379842631,-1.6839203312248356,1.6105049228177482,-0.4174569324057554,0.10403483168532246,1.4621880450349756,1.6436009031164291,0.2537458867739023,-0.9990004995003746,0.9917837522151423
1.3830470837622924,0.46962083031729634,1.5446777043539874,1.5068477342315016,0.22525286859740723,1.1696815367793645,0.13883744689102567,1.1990882043453848,-1.5393552051423007,1.0010005005003753,-1.0082843137594326
1.165054711621109,-1.345122038717816,-1.4786714074013687,1.6037613171009637,0.9232898641465579,1.6548597005527865,0.13071887983638272,1.1248731010531485,1.1736715690913004,1.0010005005003753,0.9917837522151423
-1.5168392681205956,-1.3304722055991633,-0.36454406119705546,1.381770287396321,1.5145018022446388,1.7279887045641926,-1.1724404407927798,-0.5573197299964496,-1.6508560250966124,-0.9990004995003746,0.9917837522151423
-0.7740409787422122,1.1735627007271385,0.3010991069038515,-0.021655749194052252,-0.7834974260735788,-0.05520890438418109,-0.2255885758826513,-0.03714332296172362,0.8401727595922559,1.0010005005003753,-1.0082843137594326
0.7531743371376914,0.7397636495401219,1.6709785753021862,-1.2584877941991226,-0.3078539705319275,0.07874555787165745,-0.88645107580494,-0.7134152202761421,-0.05625720748438473,1.0010005005003753,0.9917837522151423
0.3486909774981006,1.5470066381789649,0.0037451352881107563,-1.1160318782276055,-0.7559406590830321,-0.3440376335889686,-0.2999121520377038,-0.7878454507118461,0.47072633095783295,-0.9990004995003746,0.9917837522151423
-0.9495438981003091,-1.0126216910838017,-1.6775140802154496,1.265424365813941,-0.8098529492763566,-0.14146924422073826,1.3848538755443307,0.7698701531603076,-0.05361352997172063,1.0010005005003753,-1.0082843137594326
1.6023240358462085,0.9577967676338405,-0.6203204348929648,1.5456167074196019,-1.1098864815781921,-1.0273809130121645,-0.3545460532424871,0.35634720732621344,1.1773459301760827,1.0010005005003753,0.9917837522151423
1.478837133288605,0.739375337961633,0.6977458494719612,-0.9744102874360355,0.420322687004917,0.23722136934493881,-1.7218078076205998,0.3059019663978466,0.3937155130792638,-0.9990004995003746,-1.0082843137594326
0.12232077381205272,-1.0993789647681091,1.3315643582487942,1.22251904270352,1.3851286172641029,0.5079587867047726,-1.4346333467043955,1.741836870737896,0.49947520561602415,1.0010005005003753,0.9917837522151423
1.7403326754609005,-0.70741402892311,0.5424863510471555,-0.352640554137997,1.203282439906549,0.5248824851783106,-1.4111257988145507,-1.6666643449642744,1.5757491638677306,1.0010005005003753,0.9917837522151423
-0.7960888717996069,0.42727540361475336,1.2287627494975892,0.38950605298349905,0.42914651462897047,0.21168141420452308,-0.9799255752406304,-1.6838390832378451,-1.684907504720745,-0.9990004995003746,0.9917837522151423
0.25957565107794267,0.2999607787919456,1.0236148607176772,-1.7017565191752366,0.23795273684773863,-0.9509225857863178,-0.5676968872893693,1.6188818552063442,-1.5102267694322111,1.0010005005003753,0.9917837522151423
0.029444900434423604,1.0937857162590472,0.40803563728549874,0.01212151025810776,0.9038328520996975,0.07625081970082029,-0.7417966634093401,-1.060921911821619,-0.6712404595605131,1.0010005005003753,0.9917837522151423
1.2525958147090583,-0.1517401813293379,-1.0972209852740882,-1.6291275338701736,-1.2812744906443383,-1.2822023155442983,-0.5006726210165572,-0.06948230604280203,0.12992477492934662,1.0010005005003753,-1.0082843137594326
-0.3398536820444933,0.9101807390758414,0.23371148279962395,0.30132469995271616,1.449029698844957,0.11037006258216417,1.4290324239822778,-0.8444650134970954,0.1583585694023306,1.0010005005003753,-1.0082843137594326
-0.2044193307549109,-1.5087821390960743,0.5011676868048686,0.2771820008282233,-1.5886528288301347,-0.04680325119461316,1.0221429071997274,-0.3250193462763782,-0.4324929227697384,-0.9990004995003746,0.9917837522151423
-1.0022514174793804,-1.5612565945248456,-0.6401513163421961,1.0017516107816204,-0.6268656975424277,-1.5109598735722607,0.764464914603459,-1.309053179236386,-0.7748009936940891,-0.9990004995003746,-1.0082843137594326
1.1215907528089877,1.4526747517830072,0.2946551828325599,1.3557226067615828,-0.024686533683768226,0.12333591797149143,-0.6064230174004288,-0.7608339200376958,-0.3985143545634724,-0.9990004995003746,-1.0082843137594326
1.0898062483517823,1.601741744752684,0.28220519183347054,-1.2310047673400024,0.7609364844758866,1.4752426229400366,-1.258079881048861,-1.077402142529338,-1.3179852245303414,1.0010005005003753,-1.0082843137594326
-1.4251207939305508,1.0733438347208852,-0.3019385920592853,-1.1060043066826928,0.2855868070322369,1.7229407151181517,0.6091469548072006,-0.2968580065644143,-0.32122297073745415,-0.9990004995003746,-1.0082843137594326
-1.4352972871880547,1.275797124986871,0.1411511030954259,1.2541676552194874,0.8819991440331428,-1.5158639091029613,0.032817098994793965,-1.3521566638367708,0.09127427155551032,-0.9990004995003746,-1.0082843137594326
-0.6869994253657468,-0.799226010421567,-1.3237449236262846,-0.8089852628869149,-0.44997156205188493,-1.006062793262038,-0.8598863363136047,-0.09476030534285694,-1.3817607539852117,-0.9990004995003746,0.9917837522151423
-1.7059506539622826,1.232252172879707,-0.6930568045042276,-1.5774755583776963,-1.2593904242337746,0.17856585056175658,1.2734907335303713,0.8664856265139252,-1.194952711154932,-0.9990004995003746,-1.0082843137594326
1.2144159155520164,0.4261664257550627,-1.2620373198168764,0.22388837974152165,0.2591540555203234,0.7310319335099693,-0.5642790245997699,-0.410823367853379,-0.9451491376293221,1.0010005005003753,-1.0082843137594326
-1.203495743824737,-1.1426701768098755,-0.06269070908557418,1.6994443685556695,1.1427446129300136,1.1856345504367134,1.7291993391189984,1.4250020777399566,1.2546185622468582,-0.9990004995003746,0.9917837522151423
0.38304562537595105,-1.7177437129368773,0.9974146331303813,0.4638732691776794,-0.15095999587389233,0.5111247700673932,-1.2083989742374093,0.905910386485865,1.5805181479636028,-0.9990004995003746,-1.0082843137594326
0.8297023419045472,0.5728942378108323,1.3267871794970159,-0.2527023678155441,-1.230044411695414,-0.6337643273992136,-0.259308810483454,-1.106281783290125,1.4898991490551023,-0.9990004995003746,-1.0082843137594326
0.25541998319502,-0.8092088062220821,0.74623384866887,0.15979159861898834,-1.285101735259523,-1.1679110121439187,-1.5681671134904862,-0.8528633903399502,-0.09953659613475613,1.0010005005003753,-1.0082843137594326
-1.5348349381572144,-0.6350586311397146,1.0164294951255324,0.22780818710328074,0.7577703305604181,0.0030109197221962073,-0.5534564270162396,-0.6129028027013785,-1.4028136567722225,1.0010005005003753,-1.0082843137594326
-1.5520592077640252,-0.5683532411383178,0.6844716853778663,-1.4893379186970643,-1.3375905394984047,-0.3042491057314803,0.40498820563864785,-0.9263846568945575,-1.4505838332779555,-0.9990004995003746,-1.0082843137594326
-0.22115550290670014,0.3101157056079851,-0.38682063586226856,-0.8842649230763331,-1.170745901177266,0.9307886798558207,-0.10180710328097077,1.5481307678394687,-0.9979532675352898,-0.9990004995003746,-1.0082843137594326
-0.238198229592289,-1.3896425798280017,-0.30525946105616814,-1.036292674240131,0.93954314122114,-1.5325955984792219,-0.16485050677414995,1.2718114631569835,-0.8532256114742662,-0.9990004995003746,-1.0082843137594326
-1.0102349799233523,1.6777039245152239,-0.0007499887659189588,1.0670342899587493,0.7980072489455793,0.8679819872355916,1.1184574877855225,-0.2437020055060859,1.3286893826567976,1.0010005005003753,0.9917837522151423
-0.4593461102507404,-1.3614918536371479,-1.205327903424263,1.1474646765306131,1.0341918511024601,0.005490117299138312,1.0614680119807056,1.100016317132128,-1.015209534772826,1.0010005005003753,0.9917837522151423
0.15994459649617693,1.441145272680235,-1.631300169341013,-1.2189605871700762,-0.6071227564468462,0.035995705301799914,0.3190304899858573,-1.009011843039868,-0.6132576583681977,1.0010005005003753,0.9917837522151423
0.4151817043263395,1.700717425642548,0.1775168636971719,1.5285082699220685,0.5792861046792799,-1.4249141458752355,-1.6300331244642718,1.3839705043107944,1.1215373233851451,1.0010005005003753,0.9917837522151423
0.9663703454468439,0.8992764862143414,0.16146111649330186,1.27518991274923,-1.1353040921418636,-1.6596896054721348,-0.047008359202575116,-0.3256790341745925,1.1725690888707607,-0.9990004995003746,-1.0082843137594326
0.11288107029110417,0.9348669365000516,-1.2122136076097039,-0.9697203320891354,1.2214475352387861,0.0033556354530953998,0.9789688330268401,0.07898293128120906,0.0843391223365474,-0.9990004995003746,0.9917837522151423
1.1979785823513374,-0.37314010623733906,1.2996385650210411,-0.8850042978972126,-1.367236897816673,0.8528783322928978,-0.3037933575323314,1.1696837513379978,-1.1888487718644922,-0.9990004995003746,0.9917837522151423
1.4611440421825814,0.5319016537768003,1.6970029743349764,1.2196622065951792,-1.053231071480644,0.2891242566647168,-0.959753238762829,0.4363428516975943,1.103229833826716,-0.9990004995003746,-1.0082843137594326
-1.0628262641750226,0.05521415799330997,0.7639204377849954,0.9671882669516503,0.801327706002995,-0.8074663341648005,0.5177065022833385,-1.0524590090604582,0.8676387600617499,-0.9990004995003746,0.9917837522151423
-1.6257953210678566,-1.542829700285871,0.9649247540756476,-0.09132696100629663,-0.6436811987970859,-0.6188677608929344,-1.1186780786127761,1.5664951071646436,-1.0392249171572943,1.0010005005003753,0.9917837522151423
1.0435090669713352,0.586855461973194,0.6843690550779528,-0.6544538041017269,1.0305515920064117,-1.457270078573454,0.4085513027512835,0.4517081458528411,0.7556217113059641,-0.9990004995003746,-1.0082843137594326
0.5786943378810566,0.39519124704848996,-0.9552095607531702,-0.674428688320671,0.7120079084092632,1.5166179529286983,1.0653086042883098,-1.197808408937635,0.8651002294462456,1.0010005005003753,0.9917837522151423
-0.5380828570037596,-0.529274132686165,0.3308854581714652,-1.156677737657944,1.6315589429449793,0.9449131820925543,-1.5410145632445027,-0.7187980069553731,-1.6428892044836652,-0.9990004995003746,0.9917837522151423
0.592653359062772,-0.10212114591276227,-1.2171317928325902,-1.0211498436463844,-0.09565433521204988,-0.6666307100132194,0.8306403386758211,-1.1655711504982618,-1.017465724346948,-0.9990004995003746,0.9917837522151423
-1.4931072572960173,-0.579592420810544,1.642396710648335,-0.07124191032795293,-0.07041901109514499,1.1637628569575416,1.6191833408627125,-0.7074006885129236,1.5359803188627084,-0.9990004995003746,0.9917837522151423
0.03820106630679025,-0.5544322908045832,-0.1580340508512054,0.3823980955124184,-0.8379669445347798,-1.0932282876946413,1.5410783706466404,-0.47681915870683195,0.7788194169617452,-0.9990004995003746,-1.0082843137594326
-1.5290316744062245,0.43463201634173854,-0.12348474648589566,0.2725409418749153,-1.448622501872444,-1.570623206142244,-0.05875984913073374,0.8645445053591339,-1.2975600506780751,1.0010005005003753,0.9917837522151423
0.33758811062515687,1.3535433965049757,-1.0924269447909842,-0.28425296537046113,1.5113307811714591,-0.8089991102274711,1.490007311053377,-1.2528593909437966,0.9092202347507162,-0.9990004995003746,-1.0082843137594326
-0.8145584540026147,-0.3271802721090024,0.6303123028728981,1.3945826713554024,0.2928688580124778,-0.40395553037625365,-1.5218730237703302,1.1339133686527696,-0.9936358662809536,-0.9990004995003746,-1.0082843137594326
-0.485672637805176,-1.6846851504446625,0.3582590368559021,-1.6653939269130067,1.5951946935659391,1.2688348384713581,0.9426527419559597,-1.4018877993600605,-1.2791219174889676,-0.9990004995003746,-1.0082843137594326
1.2708232154888333,0.9586408185777676,-1.2505684847727665,0.33097327498819373,1.2273502285298947,0.09998473779055626,-0.9901131915583635,-1.4714949370221797,1.2268642790950741,1.0010005005003753,-1.0082843137594326
-1.4464876111601126,1.2598202731218278,-1.1357108218214893,-0.5533013644543529,-0.8285142734910486,-0.9859372746007328,0.015242784785872033,-1.5138877768651813,-0.9036149757572307,1.0010005005003753,-1.0082843137594326
0.9830806964344059,0.8622896835148081,0.5210199071074637,0.17771422081974264,-1.2539036730378557,-0.09493003815829762,-1.4731885110943805,-1.4061840552955367,1.69331681532124,-0.9990004995003746,-1.0082843137594326
0.44259135235878044,0.8771826587334972,1.738225258145509,0.0848629837135722,-0.9445281741058451,-1.3879235933758987,-1.1739959596115184,0.13465657952281918,0.19240422439298993,-0.9990004995003746,0.9917837522151423
-0.18546840264968908,0.5881790488223956,-0.3889298364418887,-1.1706935865568726,0.9002482580978813,-1.0729793137230759,-0.6171286230882492,-1.3995830948382406,1.6801115683012458,-0.9990004995003746,-1.0082843137594326
0.678528571160158,-0.4581964438900377,-0.03155712067314562,1.703333422283289,0.6798745315685187,0.3126292459134588,-1.2227592024151825,-1.1081045917447936,-0.479278062232407,-0.9990004995003746,0.9917837522151423
-0.5730085763729184,0.06902025330318247,-0.4291889737307803,0.5833700170091864,-1.0530213922468117,1.5878546619953735,-0.4102231604321409,0.9478780693675265,-0.35191009810485274,1.0010005005003753,0.9917837522151423
-1.3040672902152808,-0.5679885120445002,0.9428233762309013,1.4348146948855918,0.7870395713745518,-0.815434821570013,1.298877029781937,0.2445092202920157,-0.19577090633906474,1.0010005005003753,-1.0082843137594326
0.5822288595363037,0.017512730700744588,0.39805883711512463,-0.8935366749511184,1.5410457725917177,-0.8347175672394015,1.3541742216363357,-0.8597427195555248,-1.0768630703835491,-0.9990004995003746,-1.0082843137594326
0.0406617154358473,-1.4587498350402537,1.0173644583830639,1.0645555109851519,0.49124817938602205,-1.1079552697752477,-0.9857270274820596,1.381402356706105,-1.1942363761115513,1.0010005005003753,0.9917837522151423
0.47454479425054424,-0.24162121010449295,0.6138408007669205,1.4554821546254697,-1.2401639893064942,-0.029305651881389654,-1.144578727976898,-0.017529666806277207,0.26701092159989803,-0.9990004995003746,0.9917837522151423
-1.1383789789282337,1.1777323946712264,-1.5705645813476496,1.4465257972587602,1.7006336232380301,-0.6327628631415553,-0.6934465200774076,0.23343782717887354,1.7126504841120014,1.0010005005003753,-1.0082843137594326
